r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.41,15.0,13.301372109673498,1.127703208084162,0.6964065226639596,16866166.694955252,0.41,2.8639322142536767,1.3268831809155404,0.4959253062764926,16.538998159668537,0.0406843823323549,0.18101545253863133,1.0
0.82,23.4,22.071746645881923,1.0601788963704826,0.8388150580435269,92881004.25258839,0.82,2.8639322142536767,1.7535089701242617,0.4959253062764926,16.538998159668537,0.22404653984332112,0.36203090507726265,1.0
1.24,29.2,25.138022993067693,1.1615869715789693,0.8970270202226767,182189594.2951608,1.24,2.581589026040469,1.9430817377351233,0.5285286412884347,12.609727039817122,0.4394757413074775,0.5474613686534217,0.9014141512121003
1.64,36.2,25.762765767673315,1.4051286389997442,0.9862644239768666,253086198.9671953,1.64,1.3376108280016754,2.2507971921800136,0.33450493394178143,5.3488081808046735,0.6104917535828455,0.7240618101545253,0.46705394120169447
2.06,44.0,27.735754902291735,1.5863999431421423,1.1388128382933123,368457030.25638765,2.06,0.22146839387171333,2.8247759231534832,0.07912596559338796,0.6198755252626579,0.8887880075606417,0.9094922737306843,0.07733018008229173
2.47,52.1,28.32203735609428,1.839556926817951,1.2045476306105758,460665386.16246337,2.47,0.14977966892181366,3.090763123342994,0.00561430731680009,3.9958534430770145,1.1112119924393582,1.0905077262693157,0.05229860824790692
2.89,52.9,28.554554803043242,1.8525941085364814,1.217609842662526,547883567.4310786,2.89,0.23262561191278827,3.1449556902957854,0.04713640422846986,1.1480441964878287,1.321598732784236,1.2759381898454747,0.08122594897847786
3.3,54.8,28.506204587773517,1.9223885042733486,1.1521900692370435,623494146.5875826,3.3,0.48858431472697383,2.877994611580046,0.1716624763786378,1.390604619210381,1.5039857426134517,1.4569536423841059,0.17059911973311
3.71,55.0,28.488123841348344,1.930629068670773,1.1936624101436815,700069653.1664228,3.71,0.39050619441077977,3.04594134435071,0.1829226133929648,0.8336590268672308,1.6887003397885842,1.6379690949227372,0.13635315545083293
4.12,52.0,28.01935937882949,1.8558597038906428,1.204194355743635,752061340.5070091,4.12,0.39050619441077977,3.089303616069911,0.1829226133929648,0.8336590268672308,1.8141141178049813,1.8189845474613686,0.13635315545083293
